"filename", "language", "JSON", "SQL", "JSON with Comments", "TypeScript", "JavaScript", "HTML", "CSS", "Markdown", "XML", "SCSS", "comment", "blank", "total"
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\Seguimiento-Convenios\Auditoria\pg-auditoria\pg-auditoria.component.ts", "TypeScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 13, 38
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\Seguimiento-Convenios\Auditoria\pg-convenios-informes\pg-convenios-informes.component.css", "CSS", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 2, 38, 183
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\Seguimiento-Convenios\Auditoria\pg-convenios-informes\pg-convenios-informes.component.html", "HTML", 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 1, 103, 332
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\Seguimiento-Convenios\Auditoria\pg-convenios-informes\pg-convenios-informes.component.spec.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\Seguimiento-Convenios\Auditoria\pg-convenios-informes\pg-convenios-informes.component.ts", "TypeScript", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 11, 89
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\pg-inicio\pg-inicio.component.css", "CSS", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 2, 31, 102
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\pg-inicio\pg-inicio.component.html", "HTML", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 27, 89
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\pg-inicio\pg-inicio.component.spec.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\pg-inicio\pg-inicio.component.ts", "TypeScript", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 11, 45
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-footer\pg-footer.component.css", "CSS", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 5, 16
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-footer\pg-footer.component.html", "HTML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-footer\pg-footer.component.spec.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-footer\pg-footer.component.ts", "TypeScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-header\pg-header.component.css", "CSS", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 2, 20
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-header\pg-header.component.html", "HTML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 5
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-header\pg-header.component.spec.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-header\pg-header.component.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-linea\pg-linea.component.css", "CSS", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 4, 24
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-linea\pg-linea.component.html", "HTML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-linea\pg-linea.component.spec.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-linea\pg-linea.component.ts", "TypeScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-menu\pg-menu.component.css", "CSS", 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 5, 43, 283
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-menu\pg-menu.component.html", "HTML", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 28
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-menu\pg-menu.component.spec.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\plantillas\pg-menu\pg-menu.component.ts", "TypeScript", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 1, 11, 40
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\reportes\pdf\coordinador-pdf.spec.ts", "TypeScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\Modulos\reportes\pdf\coordinador-pdf.ts", "TypeScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 8, 52
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\app-routing.module.ts", "TypeScript", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 3, 35
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\app.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\app.component.html", "HTML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 12, 13
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\app.component.spec.ts", "TypeScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\app.component.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 7, 16
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\app.module.ts", "TypeScript", 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 3, 26, 177
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\pg-login-cas\pg-login-cas.component.css", "CSS", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\pg-login-cas\pg-login-cas.component.html", "HTML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\pg-login-cas\pg-login-cas.component.spec.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\pg-login-cas\pg-login-cas.component.ts", "TypeScript", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 2, 20, 75
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\pg-principal\pg-principal.component.css", "CSS", 0, 0, 0, 0, 0, 0, 298, 0, 0, 0, 13, 43, 354
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\pg-principal\pg-principal.component.html", "HTML", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 13, 62
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\pg-principal\pg-principal.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\app\pg-principal\pg-principal.component.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 8, 22
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\fonts\fontawesome-webfont.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 685, 0, 0, 0, 685
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\fonts\glyphicons-halflings-regular.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 288
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\fonts\lato-bol-webfont.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 4551, 0, 0, 0, 4551
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\fonts\lato-lig-webfont.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 4241, 0, 0, 0, 4241
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\fonts\lato-reg-webfont.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 4241, 0, 0, 0, 4241
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\i18n\es.json", "JSON", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\imagenes\iconoPrincipal.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 769, 0, 1, 3, 773
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\imagenes\transfer-black.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 1, 1, 50
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\img\exchange.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\img\transfer-black.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 1, 1, 50
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\img\transfer-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 1, 44
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\img\user.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 1, 1, 53
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\assets\theme\theme.css", "CSS", 0, 0, 0, 0, 0, 0, 6581, 0, 0, 0, 2, 183, 6766
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\herramientas\Mensajes\MensajesConvenios.ts", "TypeScript", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\herramientas\Spinner\spinner.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 4, 42
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\herramientas\Spinner\spinner.component.ts", "TypeScript", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\herramientas\Spinner\spinner.interceptor.ts", "TypeScript", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 4, 53
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\herramientas\Spinner\spinner.module.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\herramientas\Spinner\spinner.service.ts", "TypeScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\herramientas\Spinner\spinnerss.component.ts", "TypeScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\herramientas\colors\color.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\herramientas\direcciones\Direcciones.ts", "TypeScript", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 2, 9, 56
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\herramientas\loader\loader.service.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\index.html", "HTML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\main.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 1, 22, 135
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\tsconfig.app.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\tsconfig.json", "JSON with Comments", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Convenios\tsconfig.spec.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 14, 28
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\angular.json", "JSON", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\e2e\protractor.conf.js", "JavaScript", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 6, 2, 37
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\e2e\src\app.e2e-spec.ts", "TypeScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 5, 24
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\e2e\src\app.po.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\e2e\tsconfig.json", "JSON with Comments", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\karma.conf.js", "JavaScript", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 6, 2, 45
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\package-lock.json", "JSON", 32612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32613
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\package.json", "JSON", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\app-routing.module.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\app.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\app.component.html", "HTML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\app.component.spec.ts", "TypeScript", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\app.component.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\app.module.ts", "TypeScript", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 1, 35
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\Mensajes\MensajesModuloSeguridad.component.ts", "TypeScript", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\Spinner\spinner.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 4, 42
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\Spinner\spinner.component.ts", "TypeScript", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\Spinner\spinner.interceptor.ts", "TypeScript", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 4, 53
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\Spinner\spinner.module.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\Spinner\spinner.service.ts", "TypeScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\Spinner\spinnerss.component.ts", "TypeScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\cas\cas-client.service.ts", "TypeScript", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 3, 21, 142
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\cas\http.service.ts", "TypeScript", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 10, 5, 30
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\cas\session-usuario.service.ts", "TypeScript", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 49, 16, 166
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\colors\color.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\herramientas\loader\loader.service.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-bienvenida\pg-bienvenida.component.css", "CSS", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 10, 15, 85
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-bienvenida\pg-bienvenida.component.html", "HTML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-bienvenida\pg-bienvenida.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-bienvenida\pg-bienvenida.component.ts", "TypeScript", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 10, 52
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-login\pg-login.component.css", "CSS", 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 13, 43, 358
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-login\pg-login.component.html", "HTML", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 13, 57
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-login\pg-login.component.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 8, 30
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-no-autorizado\pg-no-autorizado.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-no-autorizado\pg-no-autorizado.component.html", "HTML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-no-autorizado\pg-no-autorizado.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-no-autorizado\pg-no-autorizado.component.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-puente\pg-puente.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-puente\pg-puente.component.html", "HTML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-puente\pg-puente.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\componentes\pg-puente\pg-puente.component.ts", "TypeScript", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 31, 18, 128
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\guards\auth.guard.ts", "TypeScript", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\login-routing.module.ts", "TypeScript", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 5, 5, 41
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\login\login.module.ts", "TypeScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 2, 25
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-asignacion-opciones\pg-asignacion-opciones.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-asignacion-opciones\pg-asignacion-opciones.component.html", "HTML", 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 143
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-asignacion-opciones\pg-asignacion-opciones.component.ts", "TypeScript", 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 2, 16, 209
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-asignacion-reglamento\pg-asignacion-reglamento.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
